1,32,"https://www.mtggoldfish.com/price/Phyrexia+All+Will+Be+One/Phyrexia+All+Will+Be+One+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,33,"https://www.mtggoldfish.com/price/Phyrexia+All+Will+Be+One/Phyrexia+All+Will+Be+One+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,34,"https://www.mtggoldfish.com/price/Dominaria+Remastered/Dominaria+Remastered+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,35,"https://www.mtggoldfish.com/price/Dominaria+Remastered/Dominaria+Remastered+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,36,"https://www.mtggoldfish.com/price/The+Lord+of+the+Rings+Tales+of+Middle+Earth/The+Lord+of+the+Rings+Tales+of+Middle+Earth+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,37,"https://www.mtggoldfish.com/price/The+Lord+of+the+Rings+Tales+of+Middle+Earth/The+Lord+of+the+Rings+Tales+of+Middle+Earth+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,38,"https://www.mtggoldfish.com/price/The+Lord+of+the+Rings+Tales+of+Middle+Earth/The+Lord+of+the+Rings+Tales+of+Middle+Earth+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,39,"https://www.mtggoldfish.com/price/March+of+the+Machine/March+of+the+Machine+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,40,"https://www.mtggoldfish.com/price/March+of+the+Machine/March+of+the+Machine+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,41,"https://www.mtggoldfish.com/price/March+of+the+Machine/March+of+the+Machine+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,42,"https://www.mtggoldfish.com/price/March+of+the+Machine+:+The+Aftermath/March+of+the+Machine+:+The+Aftermath+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,43,"https://www.mtggoldfish.com/price/Commander+Masters/Commander+Masters+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,44,"https://www.mtggoldfish.com/price/Commander+Masters/Commander+Masters+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,45,"https://www.mtggoldfish.com/price/Commander+Masters/Commander+Masters+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,46,"https://www.mtggoldfish.com/price/Universes+Beyond+Doctor+Who/Universes+Beyond+Doctor+Who+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,47,"https://www.mtggoldfish.com/price/Ravnica+Remastered/Ravnica+Remastered+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,48,"https://www.mtggoldfish.com/price/Ravnica+Remastered/Ravnica+Remastered+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,49,"https://www.mtggoldfish.com/price/The+Lost+Caverns+of+Ixalan/The+Lost+Caverns+of+Ixalan+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,50,"https://www.mtggoldfish.com/price/The+Lost+Caverns+of+Ixalan/The+Lost+Caverns+of+Ixalan+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,51,"https://www.mtggoldfish.com/price/The+Lost+Caverns+of+Ixalan/The+Lost+Caverns+of+Ixalan+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,54,"https://www.mtggoldfish.com/price/Wilds+of+Eldraine/Wilds+of+Eldraine+Collector+Booster+Pack-sealed#paper","MTGGOLDFISH"
1,55,"https://www.mtggoldfish.com/price/Wilds+of+Eldraine/Wilds+of+Eldraine+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,56,"https://www.mtggoldfish.com/price/Rivals+of+Ixalan/Rivals+of+Ixalan+Booster+Box-sealed#paper","MTGGOLDFISH"
1,57,"https://www.mtggoldfish.com/price/Iconic+Masters/Iconic+Masters+Booster+Box-sealed#paper","MTGGOLDFISH"
